"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @SaudiTeachers: ַוÊדַד זַֹׁׂ ַבÊÚבםד ָֽדבֹ Þםַֹֿ ַבדֳֹׁ בב׃םַֹׁ םֻםׁ Ê׃ִַב הֽז200 ֳבÝ דÚבדֹ ׃Úזֿםֹ ¡וב הֽה ײדה ֶַֹֿׁ ַוÊדַד זַֹׁׂ ַבÊÚבם…",FALSE,0,NA,2017-12-15 15:30:08,FALSE,NA,"941691855674265601",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","m3lem2017",143,TRUE,FALSE,NA,NA
"RT @SaudiTeachers: ַוÊדַד זַֹׁׂ ַבÊÚבםד ָֽדבֹ Þםַֹֿ ַבדֳֹׁ בב׃םַֹׁ םֻםׁ Ê׃ִַב הֽז200 ֳבÝ דÚבדֹ ׃Úזֿםֹ ¡וב הֽה ײדה ֶַֹֿׁ ַוÊדַד זַֹׁׂ ַבÊÚבם…",FALSE,0,NA,2017-12-15 15:30:03,FALSE,NA,"941691834413342726",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","naser11111112",143,TRUE,FALSE,NA,NA
"RT @SaudiTeachers: ַוÊדַד זַֹׁׂ ַבÊÚבםד ָֽדבֹ Þםַֹֿ ַבדֳֹׁ בב׃םַֹׁ םֻםׁ Ê׃ִַב הֽז200 ֳבÝ דÚבדֹ ׃Úזֿםֹ ¡וב הֽה ײדה ֶַֹֿׁ ַוÊדַד זַֹׁׂ ַבÊÚבם…",FALSE,0,NA,2017-12-15 15:28:53,FALSE,NA,"941691541541785600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hammadaltwaley",143,TRUE,FALSE,NA,NA
"RT @SaudiTeachers: ַוÊדַד זַֹׁׂ ַבÊÚבםד ָֽדבֹ Þםַֹֿ ַבדֳֹׁ בב׃םַֹׁ םֻםׁ Ê׃ִַב הֽז200 ֳבÝ דÚבדֹ ׃Úזֿםֹ ¡וב הֽה ײדה ֶַֹֿׁ ַוÊדַד זַֹׁׂ ַבÊÚבם…",FALSE,0,NA,2017-12-15 15:28:50,FALSE,NA,"941691528258424832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fncyret",143,TRUE,FALSE,NA,NA
"RT @Almadinanews: #ַבדׁזׁ: ַבה׃ֱַ ַבַֽױבַÊ Úבל ׁ־ױ Þםַֹֿ דה ַבֿזב ַב־בםּםֹ םדßהוה ַ׃Êַָֿבוַ ָׁ־ױ ׃Úזֿםֹ דדַֻבֹ.

#Þםַֹֿ_ַבדֳֹׁ #Þםַֿו_ַבדֳׁ…",FALSE,0,NA,2017-12-15 15:28:45,FALSE,NA,"941691504661319680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ibrahim39211",13,TRUE,FALSE,NA,NA
"RT @SaudiTeachers: ַוÊדַד זַֹׁׂ ַבÊÚבםד ָֽדבֹ Þםַֹֿ ַבדֳֹׁ בב׃םַֹׁ םֻםׁ Ê׃ִַב הֽז200 ֳבÝ דÚבדֹ ׃Úזֿםֹ ¡וב הֽה ײדה ֶַֹֿׁ ַוÊדַד זַֹׁׂ ַבÊÚבם…",FALSE,0,NA,2017-12-15 15:28:41,FALSE,NA,"941691490195202049",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ghazi412",143,TRUE,FALSE,NA,NA
"RT @SaudiTeachers: ַוÊדַד זַֹׁׂ ַבÊÚבםד ָֽדבֹ Þםַֹֿ ַבדֳֹׁ בב׃םַֹׁ םֻםׁ Ê׃ִַב הֽז200 ֳבÝ דÚבדֹ ׃Úזֿםֹ ¡וב הֽה ײדה ֶַֹֿׁ ַוÊדַד זַֹׁׂ ַבÊÚבם…",FALSE,0,NA,2017-12-15 15:28:15,FALSE,NA,"941691381579476992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sultanalialharb",143,TRUE,FALSE,NA,NA
"#ַבדׁזׁ: ַבה׃ֱַ ַבַֽױבַÊ Úבל ׁ־ױ Þםַֹֿ דה ַבֿזב ַב־בםּםֹ םדßהוה ַ׃Êַָֿבוַ ָׁ־ױ ׃Úזֿםֹ דדַֻבֹ.

#Þםַֹֿ_ַבדֳֹׁ #Þםַֿו_ַבדֳׁו_בב׃םַׁו #ַב׃Úזֿםֹ",FALSE,11,"Almadinanews",2017-12-15 15:28:12,FALSE,"941691253430849537","941691368602251264","65707334","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Almadinanews",13,FALSE,FALSE,NA,NA
"RT @SaudiTeachers: ַוÊדַד זַֹׁׂ ַבÊÚבםד ָֽדבֹ Þםַֹֿ ַבדֳֹׁ בב׃םַֹׁ םֻםׁ Ê׃ִַב הֽז200 ֳבÝ דÚבדֹ ׃Úזֿםֹ ¡וב הֽה ײדה ֶַֹֿׁ ַוÊדַד זַֹׁׂ ַבÊÚבם…",FALSE,0,NA,2017-12-15 15:27:53,FALSE,NA,"941691286997950470",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OmSeba10",143,TRUE,FALSE,NA,NA
"RT @SaudiTeachers: ַוÊדַד זַֹׁׂ ַבÊÚבםד ָֽדבֹ Þםַֹֿ ַבדֳֹׁ בב׃םַֹׁ םֻםׁ Ê׃ִַב הֽז200 ֳבÝ דÚבדֹ ׃Úזֿםֹ ¡וב הֽה ײדה ֶַֹֿׁ ַוÊדַד זַֹׁׂ ַבÊÚבם…",FALSE,0,NA,2017-12-15 15:27:46,FALSE,NA,"941691256719147010",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","adana15432",143,TRUE,FALSE,NA,NA
"RT @SaudiTeachers: ַוÊדַד זַֹׁׂ ַבÊÚבםד ָֽדבֹ Þםַֹֿ ַבדֳֹׁ בב׃םַֹׁ םֻםׁ Ê׃ִַב הֽז200 ֳבÝ דÚבדֹ ׃Úזֿםֹ ¡וב הֽה ײדה ֶַֹֿׁ ַוÊדַד זַֹׁׂ ַבÊÚבם…",FALSE,0,NA,2017-12-15 15:27:31,FALSE,NA,"941691197428584448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aldayr1439",143,TRUE,FALSE,NA,NA
"RT @SaudiTeachers: ַוÊדַד זַֹׁׂ ַבÊÚבםד ָֽדבֹ Þםַֹֿ ַבדֳֹׁ בב׃םַֹׁ םֻםׁ Ê׃ִַב הֽז200 ֳבÝ דÚבדֹ ׃Úזֿםֹ ¡וב הֽה ײדה ֶַֹֿׁ ַוÊדַד זַֹׁׂ ַבÊÚבם…",FALSE,0,NA,2017-12-15 15:27:21,FALSE,NA,"941691154369859586",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","505Dhai",143,TRUE,FALSE,NA,NA
"RT @SaudiTeachers: ַוÊדַד זַֹׁׂ ַבÊÚבםד ָֽדבֹ Þםַֹֿ ַבדֳֹׁ בב׃םַֹׁ םֻםׁ Ê׃ִַב הֽז200 ֳבÝ דÚבדֹ ׃Úזֿםֹ ¡וב הֽה ײדה ֶַֹֿׁ ַוÊדַד זַֹׁׂ ַבÊÚבם…",FALSE,0,NA,2017-12-15 15:26:53,FALSE,NA,"941691036136591361",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","5100dffa654c470",143,TRUE,FALSE,NA,NA
"RT @SaudiTeachers: ַוÊדַד זַֹׁׂ ַבÊÚבםד ָֽדבֹ Þםַֹֿ ַבדֳֹׁ בב׃םַֹׁ םֻםׁ Ê׃ִַב הֽז200 ֳבÝ דÚבדֹ ׃Úזֿםֹ ¡וב הֽה ײדה ֶַֹֿׁ ַוÊדַד זַֹׁׂ ַבÊÚבם…",FALSE,0,NA,2017-12-15 15:26:29,FALSE,NA,"941690935452323841",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gasem_45",143,TRUE,FALSE,NA,NA
"ַוÊדַד זַֹׁׂ ַבÊÚבםד ָֽדבֹ Þםַֹֿ ַבדֳֹׁ בב׃םַֹׁ םֻםׁ Ê׃ִַב הֽז200 ֳבÝ דÚבדֹ ׃Úזֿםֹ ¡וב הֽה ײדה ֶַֹֿׁ ַוÊדַד זַֹׁׂ ַ… https://t.co/VPuliS6S8T",FALSE,55,"SaudiTeachers",2017-12-15 15:25:54,TRUE,"941689869360824320","941690787028525056","327628075","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SaudiTeachers",143,FALSE,FALSE,NA,NA
"#Þםַֹֿ_ַבדַֹׁ_ַב׃Úזֿםֹ 3-ßד דה ֵדַֹׁ ׃Úזֿםֹ ÊÚדב ׃זֱַ Ýם ֳדַßה זַׁׂםֹ ֳז Ýם דהׂב זÊÚםב ַבׂזּ ז וז בַ םÚדב זÊֳÊם Êדה… https://t.co/U0tckoAQ4l",FALSE,0,NA,2017-12-15 10:35:04,TRUE,NA,"941617596411138048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dorra_um",0,FALSE,FALSE,NA,NA
"RT @office_Adab: #ÚַַֿÊ_םָּ_ַה_Êׂזב
#Úזֿו_דßַבדַÊ_ַבזַÊ׃_ַָ
#בַהם_׃Úזֿםו_דַ_ַÞֿׁ
#Þםַֿו_ַבדַׁו
#ֽםַÊß33
#ַבױםה

Þ״Ú Þבָם ׃ַÚֿזו<ed><U+00A0><U+00BD><ed><U+00B2><U+0094><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>

 https…",FALSE,0,NA,2017-12-15 07:25:10,FALSE,NA,"941569808633683969",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sosomm21",1870,TRUE,FALSE,NA,NA
"RT @HBuyabes: ֳזַדׁ דבßםֹ Ýם ׃Úזֿםֹ
<U+25AA><U+FE0F>ַבדÚÊׁײזה:דÛֿׁזַ ַבßזםÊ
ֿזׁ ׃םהדַ Ýם ׃Úזֿםֹ
<U+25AA><U+FE0F>ַבדÚÊׁײזה:דÛֿׁזַ ַבßזםÊ
Þםַֹֿ ַבדֳֹׁ Ýם ַב׃Úזֿםֹ
<U+25AA><U+FE0F>ַבדÚ…",FALSE,0,NA,2017-12-14 18:56:30,FALSE,NA,"941381400816693248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Naifalfand",61,TRUE,FALSE,NA,NA
"RT @HBuyabes: ֳזַדׁ דבßםֹ Ýם ׃Úזֿםֹ
<U+25AA><U+FE0F>ַבדÚÊׁײזה:דÛֿׁזַ ַבßזםÊ
ֿזׁ ׃םהדַ Ýם ׃Úזֿםֹ
<U+25AA><U+FE0F>ַבדÚÊׁײזה:דÛֿׁזַ ַבßזםÊ
Þםַֹֿ ַבדֳֹׁ Ýם ַב׃Úזֿםֹ
<U+25AA><U+FE0F>ַבדÚ…",FALSE,0,NA,2017-12-14 15:56:12,FALSE,NA,"941336027578470400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bandar_12233",61,TRUE,FALSE,NA,NA
"RT @HBuyabes: ֳזַדׁ דבßםֹ Ýם ׃Úזֿםֹ
<U+25AA><U+FE0F>ַבדÚÊׁײזה:דÛֿׁזַ ַבßזםÊ
ֿזׁ ׃םהדַ Ýם ׃Úזֿםֹ
<U+25AA><U+FE0F>ַבדÚÊׁײזה:דÛֿׁזַ ַבßזםÊ
Þםַֹֿ ַבדֳֹׁ Ýם ַב׃Úזֿםֹ
<U+25AA><U+FE0F>ַבדÚ…",FALSE,0,NA,2017-12-14 15:54:14,FALSE,NA,"941335532868653056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RAS_i7",61,TRUE,FALSE,NA,NA
"דׂÚזּ דה #Þםַֹֿ_ַבדֳֹׁ¿ ֵבםß ַבÝזֶַֿ דה זֱַׁוַ ָׁדַ בד ÊÝßׁ ָוַ דה Þָב
#Þםַֹֿ_ַב׃םַֹׁ #׃םַַׁÊ #ַבדֳֹׁ #Ýזֶַֿ… https://t.co/VyUWcCePeN",FALSE,4,NA,2017-12-14 15:21:05,TRUE,NA,"941327190221783040",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","layalina",0,FALSE,FALSE,NA,NA
"RT @HBuyabes: ֳזַדׁ דבßםֹ Ýם ׃Úזֿםֹ
<U+25AA><U+FE0F>ַבדÚÊׁײזה:דÛֿׁזַ ַבßזםÊ
ֿזׁ ׃םהדַ Ýם ׃Úזֿםֹ
<U+25AA><U+FE0F>ַבדÚÊׁײזה:דÛֿׁזַ ַבßזםÊ
Þםַֹֿ ַבדֳֹׁ Ýם ַב׃Úזֿםֹ
<U+25AA><U+FE0F>ַבדÚ…",FALSE,0,NA,2017-12-14 15:15:51,FALSE,NA,"941325873122283520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","A_m85m",61,TRUE,FALSE,NA,NA
"RT @HBuyabes: ֳזַדׁ דבßםֹ Ýם ׃Úזֿםֹ
<U+25AA><U+FE0F>ַבדÚÊׁײזה:דÛֿׁזַ ַבßזםÊ
ֿזׁ ׃םהדַ Ýם ׃Úזֿםֹ
<U+25AA><U+FE0F>ַבדÚÊׁײזה:דÛֿׁזַ ַבßזםÊ
Þםַֹֿ ַבדֳֹׁ Ýם ַב׃Úזֿםֹ
<U+25AA><U+FE0F>ַבדÚ…",FALSE,0,NA,2017-12-14 15:13:47,FALSE,NA,"941325352537935874",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AAlkalbah",61,TRUE,FALSE,NA,NA
"RT @HBuyabes: ֳזַדׁ דבßםֹ Ýם ׃Úזֿםֹ
<U+25AA><U+FE0F>ַבדÚÊׁײזה:דÛֿׁזַ ַבßזםÊ
ֿזׁ ׃םהדַ Ýם ׃Úזֿםֹ
<U+25AA><U+FE0F>ַבדÚÊׁײזה:דÛֿׁזַ ַבßזםÊ
Þםַֹֿ ַבדֳֹׁ Ýם ַב׃Úזֿםֹ
<U+25AA><U+FE0F>ַבדÚ…",FALSE,0,NA,2017-12-14 15:03:11,FALSE,NA,"941322684394299393",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","rants_of",61,TRUE,FALSE,NA,NA
"RT @HBuyabes: ֳזַדׁ דבßםֹ Ýם ׃Úזֿםֹ
<U+25AA><U+FE0F>ַבדÚÊׁײזה:דÛֿׁזַ ַבßזםÊ
ֿזׁ ׃םהדַ Ýם ׃Úזֿםֹ
<U+25AA><U+FE0F>ַבדÚÊׁײזה:דÛֿׁזַ ַבßזםÊ
Þםַֹֿ ַבדֳֹׁ Ýם ַב׃Úזֿםֹ
<U+25AA><U+FE0F>ַבדÚ…",FALSE,0,NA,2017-12-14 14:24:52,FALSE,NA,"941313043396481025",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","soltan1645",61,TRUE,FALSE,NA,NA
"RT @HBuyabes: ֳזַדׁ דבßםֹ Ýם ׃Úזֿםֹ
<U+25AA><U+FE0F>ַבדÚÊׁײזה:דÛֿׁזַ ַבßזםÊ
ֿזׁ ׃םהדַ Ýם ׃Úזֿםֹ
<U+25AA><U+FE0F>ַבדÚÊׁײזה:דÛֿׁזַ ַבßזםÊ
Þםַֹֿ ַבדֳֹׁ Ýם ַב׃Úזֿםֹ
<U+25AA><U+FE0F>ַבדÚ…",FALSE,0,NA,2017-12-14 14:12:08,FALSE,NA,"941309837480284160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","5Ssaad",61,TRUE,FALSE,NA,NA
"RT @HBuyabes: ֳזַדׁ דבßםֹ Ýם ׃Úזֿםֹ
<U+25AA><U+FE0F>ַבדÚÊׁײזה:דÛֿׁזַ ַבßזםÊ
ֿזׁ ׃םהדַ Ýם ׃Úזֿםֹ
<U+25AA><U+FE0F>ַבדÚÊׁײזה:דÛֿׁזַ ַבßזםÊ
Þםַֹֿ ַבדֳֹׁ Ýם ַב׃Úזֿםֹ
<U+25AA><U+FE0F>ַבדÚ…",FALSE,0,NA,2017-12-14 11:40:39,FALSE,NA,"941271715375648769",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aborolin",61,TRUE,FALSE,NA,NA
"RT @HBuyabes: ֳזַדׁ דבßםֹ Ýם ׃Úזֿםֹ
<U+25AA><U+FE0F>ַבדÚÊׁײזה:דÛֿׁזַ ַבßזםÊ
ֿזׁ ׃םהדַ Ýם ׃Úזֿםֹ
<U+25AA><U+FE0F>ַבדÚÊׁײזה:דÛֿׁזַ ַבßזםÊ
Þםַֹֿ ַבדֳֹׁ Ýם ַב׃Úזֿםֹ
<U+25AA><U+FE0F>ַבדÚ…",FALSE,0,NA,2017-12-14 00:26:45,FALSE,NA,"941102123785351170",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Al_salman_A",61,TRUE,FALSE,NA,NA
"RT @aldiyaronline: ""ֳַׁדßז"": 10 דבַםםה ׃Úזֿםֹ זדÞםדֹ ד׃דזֽ בוה ָÞםַֹֿ ַבדׁßַָÊ
https://t.co/9DQf52U0th

#ַב׃Úזֿםֹ
#ַבד־ַבÝַÊ_ַבדׁזׁםֹ 
#Þםַ…",FALSE,0,NA,2017-12-13 13:39:52,FALSE,NA,"940939327005249536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","f_89ii",10,TRUE,FALSE,NA,NA
"RT @Dr_Ahood_Alshmr: #ׁזָזÊ_ָּה׃םֹ_׃Úזֿםֹ
ֻד
#Þםַֹֿ_ַבדַֹׁ_ַב׃Úזֿםֹ 
ֻד
#וםֶֹ_ַבÊׁÝםֹ
ֻד
#ַב׃םהדַ_Ýם_ַב׃Úזֿםֹ 
ֻד
#ײׁםָֹ_ַבÞםדֹ_ַבדײַÝֹ 
ßַ…",FALSE,0,NA,2017-12-13 09:58:01,FALSE,NA,"940883497891360768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Safiyah695",1,TRUE,FALSE,NA,NA
"#ׁזָזÊ_ָּה׃םֹ_׃Úזֿםֹ
ֻד
#Þםַֹֿ_ַבדַֹׁ_ַב׃Úזֿםֹ 
ֻד
#וםֶֹ_ַבÊׁÝםֹ
ֻד
#ַב׃םהדַ_Ýם_ַב׃Úזֿםֹ 
ֻד
#ײׁםָֹ_ַבÞםדֹ_ַבדײַÝֹ… https://t.co/PKui2CMVqE",FALSE,0,NA,2017-12-13 09:18:05,TRUE,NA,"940873450834579457",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dr_Ahood_Alshmr",1,FALSE,FALSE,NA,NA
"RT @HBuyabes: ֳזַדׁ דבßםֹ Ýם ׃Úזֿםֹ
<U+25AA><U+FE0F>ַבדÚÊׁײזה:דÛֿׁזַ ַבßזםÊ
ֿזׁ ׃םהדַ Ýם ׃Úזֿםֹ
<U+25AA><U+FE0F>ַבדÚÊׁײזה:דÛֿׁזַ ַבßזםÊ
Þםַֹֿ ַבדֳֹׁ Ýם ַב׃Úזֿםֹ
<U+25AA><U+FE0F>ַבדÚ…",FALSE,0,NA,2017-12-13 09:09:45,FALSE,NA,"940871350952046592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Q8lust",61,TRUE,FALSE,NA,NA
"RT @HBuyabes: ֳזַדׁ דבßםֹ Ýם ׃Úזֿםֹ
<U+25AA><U+FE0F>ַבדÚÊׁײזה:דÛֿׁזַ ַבßזםÊ
ֿזׁ ׃םהדַ Ýם ׃Úזֿםֹ
<U+25AA><U+FE0F>ַבדÚÊׁײזה:דÛֿׁזַ ַבßזםÊ
Þםַֹֿ ַבדֳֹׁ Ýם ַב׃Úזֿםֹ
<U+25AA><U+FE0F>ַבדÚ…",FALSE,0,NA,2017-12-12 20:48:34,FALSE,NA,"940684827925336067",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nnii200",61,TRUE,FALSE,NA,NA
"RT @HBuyabes: ֳזַדׁ דבßםֹ Ýם ׃Úזֿםֹ
<U+25AA><U+FE0F>ַבדÚÊׁײזה:דÛֿׁזַ ַבßזםÊ
ֿזׁ ׃םהדַ Ýם ׃Úזֿםֹ
<U+25AA><U+FE0F>ַבדÚÊׁײזה:דÛֿׁזַ ַבßזםÊ
Þםַֹֿ ַבדֳֹׁ Ýם ַב׃Úזֿםֹ
<U+25AA><U+FE0F>ַבדÚ…",FALSE,0,NA,2017-12-12 20:46:23,FALSE,NA,"940684277469138944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ygar_alwrd",61,TRUE,FALSE,NA,NA
"RT @HBuyabes: ֳזַדׁ דבßםֹ Ýם ׃Úזֿםֹ
<U+25AA><U+FE0F>ַבדÚÊׁײזה:דÛֿׁזַ ַבßזםÊ
ֿזׁ ׃םהדַ Ýם ׃Úזֿםֹ
<U+25AA><U+FE0F>ַבדÚÊׁײזה:דÛֿׁזַ ַבßזםÊ
Þםַֹֿ ַבדֳֹׁ Ýם ַב׃Úזֿםֹ
<U+25AA><U+FE0F>ַבדÚ…",FALSE,0,NA,2017-12-12 20:42:34,FALSE,NA,"940683315455119360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fatma_awadh62",61,TRUE,FALSE,NA,NA
"RT @HBuyabes: ֳזַדׁ דבßםֹ Ýם ׃Úזֿםֹ
<U+25AA><U+FE0F>ַבדÚÊׁײזה:דÛֿׁזַ ַבßזםÊ
ֿזׁ ׃םהדַ Ýם ׃Úזֿםֹ
<U+25AA><U+FE0F>ַבדÚÊׁײזה:דÛֿׁזַ ַבßזםÊ
Þםַֹֿ ַבדֳֹׁ Ýם ַב׃Úזֿםֹ
<U+25AA><U+FE0F>ַבדÚ…",FALSE,0,NA,2017-12-12 19:40:35,FALSE,NA,"940667717501313024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","donotgiveu",61,TRUE,FALSE,NA,NA
"RT @aldiyaronline: ""ֳַׁדßז"": 10 דבַםםה ׃Úזֿםֹ זדÞםדֹ ד׃דזֽ בוה ָÞםַֹֿ ַבדׁßַָÊ
https://t.co/9DQf52U0th

#ַב׃Úזֿםֹ
#ַבד־ַבÝַÊ_ַבדׁזׁםֹ 
#Þםַ…",FALSE,0,NA,2017-12-12 16:58:35,FALSE,NA,"940626950674149382",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Moy90591355",10,TRUE,FALSE,NA,NA
"RT @aldiyaronline: ""ֳַׁדßז"": 10 דבַםםה ׃Úזֿםֹ זדÞםדֹ ד׃דזֽ בוה ָÞםַֹֿ ַבדׁßַָÊ
https://t.co/9DQf52U0th

#ַב׃Úזֿםֹ
#ַבד־ַבÝַÊ_ַבדׁזׁםֹ 
#Þםַ…",FALSE,0,NA,2017-12-12 16:55:22,FALSE,NA,"940626140758241280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Moy20171",10,TRUE,FALSE,NA,NA
"RT @aldiyaronline: ""ֳַׁדßז"": 10 דבַםםה ׃Úזֿםֹ זדÞםדֹ ד׃דזֽ בוה ָÞםַֹֿ ַבדׁßַָÊ
https://t.co/9DQf52U0th

#ַב׃Úזֿםֹ
#ַבד־ַבÝַÊ_ַבדׁזׁםֹ 
#Þםַ…",FALSE,0,NA,2017-12-12 16:45:34,FALSE,NA,"940623673148497921",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Z4Lce9",10,TRUE,FALSE,NA,NA
"RT @aldiyaronline: ""ֳַׁדßז"": 10 דבַםםה ׃Úזֿםֹ זדÞםדֹ ד׃דזֽ בוה ָÞםַֹֿ ַבדׁßַָÊ
https://t.co/9DQf52U0th

#ַב׃Úזֿםֹ
#ַבד־ַבÝַÊ_ַבדׁזׁםֹ 
#Þםַ…",FALSE,0,NA,2017-12-12 16:40:44,FALSE,NA,"940622455688876034",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Go9nJv",10,TRUE,FALSE,NA,NA
"RT @aldiyaronline: ""ֳַׁדßז"": 10 דבַםםה ׃Úזֿםֹ זדÞםדֹ ד׃דזֽ בוה ָÞםַֹֿ ַבדׁßַָÊ
https://t.co/9DQf52U0th

#ַב׃Úזֿםֹ
#ַבד־ַבÝַÊ_ַבדׁזׁםֹ 
#Þםַ…",FALSE,0,NA,2017-12-12 16:33:46,FALSE,NA,"940620704571183104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hamat_watan",10,TRUE,FALSE,NA,NA
"RT @aldiyaronline: ""ֳַׁדßז"": 10 דבַםםה ׃Úזֿםֹ זדÞםדֹ ד׃דזֽ בוה ָÞםַֹֿ ַבדׁßַָÊ
https://t.co/9DQf52U0th

#ַב׃Úזֿםֹ
#ַבד־ַבÝַÊ_ַבדׁזׁםֹ 
#Þםַ…",FALSE,0,NA,2017-12-12 16:33:12,FALSE,NA,"940620560433864704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mab_202",10,TRUE,FALSE,NA,NA
"RT @aldiyaronline: ""ֳַׁדßז"": 10 דבַםםה ׃Úזֿםֹ זדÞםדֹ ד׃דזֽ בוה ָÞםַֹֿ ַבדׁßַָÊ
https://t.co/9DQf52U0th

#ַב׃Úזֿםֹ
#ַבד־ַבÝַÊ_ַבדׁזׁםֹ 
#Þםַ…",FALSE,0,NA,2017-12-12 16:30:27,FALSE,NA,"940619870340775936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","memy_love",10,TRUE,FALSE,NA,NA
"RT @aldiyaronline: ""ֳַׁדßז"": 10 דבַםםה ׃Úזֿםֹ זדÞםדֹ ד׃דזֽ בוה ָÞםַֹֿ ַבדׁßַָÊ
https://t.co/9DQf52U0th

#ַב׃Úזֿםֹ
#ַבד־ַבÝַÊ_ַבדׁזׁםֹ 
#Þםַ…",FALSE,0,NA,2017-12-12 16:29:46,FALSE,NA,"940619698584072193",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Business_2030",10,TRUE,FALSE,NA,NA
"RT @aldiyaronline: ""ֳַׁדßז"": 10 דבַםםה ׃Úזֿםֹ זדÞםדֹ ד׃דזֽ בוה ָÞםַֹֿ ַבדׁßַָÊ
https://t.co/9DQf52U0th

#ַב׃Úזֿםֹ
#ַבד־ַבÝַÊ_ַבדׁזׁםֹ 
#Þםַ…",FALSE,0,NA,2017-12-12 16:26:48,FALSE,NA,"940618951012290562",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mk_2030k",10,TRUE,FALSE,NA,NA
