,score,text,,,,,,,,,,,,,,,,,,
601,0,"RT @EnglishAlbilad: #Saudi women have spent $3.1m to obtain #driving licences abroad
https://t.co/HPUQ4Qe8E4",,,,,,,,,,,,,,,,,,
602,1,"HUGE!    GREAT BURQA DRIVING PROFESSORS - WOMEN ONLY - SAUDI ARABIA - (MEN DO NOT, DO NOT, TRY WEARING BURQA FOR TH… https://t.co/kSkM5Z5JH6",,,,,,,,,,,,,,,,,,
603,0,RT @jcgnana: “65% of Saudi women plan to apply for a driving licence and start driving once the ban is lifted. We expect gasoline demand to…,,,,,,,,,,,,,,,,,,
604,0,RT @jcgnana: “65% of Saudi women plan to apply for a driving licence and start driving once the ban is lifted. We expect gasoline demand to…,,,,,,,,,,,,,,,,,,
605,0,RT @jcgnana: “65% of Saudi women plan to apply for a driving licence and start driving once the ban is lifted. We expect gasoline demand to…,,,,,,,,,,,,,,,,,,
606,1,"HUGE!    GREAT BURQA DRIVING PROFESSORS - WOMEN ONLY - SAUDI ARABIA - (MEN DO NOT, DO NOT, TRY WEARING BURQA FOR TH… https://t.co/mD6NKxgeOi",,,,,,,,,,,,,,,,,,
607,0,RT @jcgnana: “65% of Saudi women plan to apply for a driving licence and start driving once the ban is lifted. We expect gasoline demand to…,,,,,,,,,,,,,,,,,,
608,0,RT @jcgnana: “65% of Saudi women plan to apply for a driving licence and start driving once the ban is lifted. We expect gasoline demand to…,,,,,,,,,,,,,,,,,,
609,0,RT @jcgnana: “65% of Saudi women plan to apply for a driving licence and start driving once the ban is lifted. We expect gasoline demand to…,,,,,,,,,,,,,,,,,,
610,0,“65% of Saudi women plan to apply for a driving licence and start driving once the ban is lifted. We expect gasolin… https://t.co/R7hYIifwc4,,,,,,,,,,,,,,,,,,
611,0,Saudi women spent $3.1mln to obtain driving licenses in three countries https://t.co/4UKByPvSvS,,,,,,,,,,,,,,,,,,
612,0,RT @PT_Foundation: #SaudiArabia: Cinemas allowed to open for first time in 35 years as part of the latest social push by the young crown pr…,,,,,,,,,,,,,,,,,,
613,0,#SaudiArabia: Cinemas allowed to open for first time in 35 years as part of the latest social push by the young cro… https://t.co/oE5hFl1zRy,,,,,,,,,,,,,,,,,,
614,1,"HUGE!    GREAT BURQA DRIVING PROFESSORS - WOMEN ONLY - SAUDI ARABIA - (MEN DO NOT, DO NOT, TRY WEARING BURQA FOR TH… https://t.co/pXZPPmeOVy",,,,,,,,,,,,,,,,,,
615,2,RT @FT: Loujain Alhathloul spent 73 days in jail for driving. Our interview with one of the leading campaigners for women’s right to drive…,,,,,,,,,,,,,,,,,,
616,-1,Will women driving in Saudi Arabia be a jolt for your business? What transforms opportunity in high-stakes to value… https://t.co/rknb2TczVN,,,,,,,,,,,,,,,,,,
617,1,"HUGE!    GREAT BURQA DRIVING PROFESSORS - WOMEN ONLY - SAUDI ARABIA - (MEN DO NOT, DO NOT, TRY WEARING BURQA FOR TH… https://t.co/X82lVvTW1D",,,,,,,,,,,,,,,,,,
618,1,"HUGE!    GREAT BURQA DRIVING PROFESSORS - WOMEN ONLY - SAUDI ARABIA - (MEN DO NOT, DO NOT, TRY WEARING BURQA FOR TH… https://t.co/Gw9fzGptGd",,,,,,,,,,,,,,,,,,
619,0,"@AtheistRepublic Ooooh, women driving AND movie theaters?!  Saudi Arabia had entered the year 1921!",,,,,,,,,,,,,,,,,,
620,-1,"@Reuters @ReutersTV The world is being fooled by women driving &amp; movies in Saudi Arabia, yet silent to the genocide… https://t.co/CaKPND0yJq",,,,,,,,,,,,,,,,,,
621,1,Women driving? Movie theatres opening? Sounds like Saudi Arabia is entering the roaring 20’s.,,,,,,,,,,,,,,,,,,
622,1,"HUGE!    GREAT BURQA DRIVING PROFESSORS - WOMEN ONLY - SAUDI ARABIA - (MEN DO NOT, DO NOT, TRY WEARING BURQA FOR TH… https://t.co/TALbVsYbsq",,,,,,,,,,,,,,,,,,
623,1,"HUGE!    GREAT BURQA DRIVING PROFESSORS - WOMEN ONLY - SAUDI ARABIA - (MEN DO NOT, DO NOT, TRY WEARING BURQA FOR TH… https://t.co/oIrK1VqsEv",,,,,,,,,,,,,,,,,,
624,-1,@madversity @sujeethnairs Saudi progressing under the new Crown Prince where he has put a tight leash on corruption… https://t.co/DsqWx82vIx,,,,,,,,,,,,,,,,,,
625,3,"RT @the_hindu: Under reforms led by Crown Prince Mohammed bin Salman, the government is easing many of those restrictions, and also plans t…",,,,,,,,,,,,,,,,,,
626,1,"HUGE!    GREAT BURQA DRIVING PROFESSORS - WOMEN ONLY - SAUDI ARABIA - (MEN DO NOT, DO NOT, TRY WEARING BURQA FOR TH… https://t.co/yJaMEnyndq",,,,,,,,,,,,,,,,,,
627,0,"RT @matthewr1960: @latimes Women driving?! Movie theaters??!! What next, staying up past your bedtime??!! Stay in yo' lane, Saudi Arabia.",,,,,,,,,,,,,,,,,,
628,1,"HUGE!    GREAT BURQA DRIVING PROFESSORS - WOMEN ONLY - SAUDI ARABIA - (MEN DO NOT, DO NOT, TRY WEARING BURQA FOR TH… https://t.co/OGDqt6T03H",,,,,,,,,,,,,,,,,,
629,1,"I’m delighted to see this news that after lifting the ban on women driving, Saudi Arabia has now lifted more than 3… https://t.co/lg9CogFwqP",,,,,,,,,,,,,,,,,,
630,3,"RT @the_hindu: Under reforms led by Crown Prince Mohammed bin Salman, the government is easing many of those restrictions, and also plans t…",,,,,,,,,,,,,,,,,,
631,3,"RT @the_hindu: Under reforms led by Crown Prince Mohammed bin Salman, the government is easing many of those restrictions, and also plans t…",,,,,,,,,,,,,,,,,,
632,1,"HUGE!    GREAT BURQA DRIVING PROFESSORS - WOMEN ONLY - SAUDI ARABIA - (MEN DO NOT, DO NOT, TRY WEARING BURQA FOR TH… https://t.co/3qpX2NCbqS",,,,,,,,,,,,,,,,,,
633,3,"RT @the_hindu: Under reforms led by Crown Prince Mohammed bin Salman, the government is easing many of those restrictions, and also plans t…",,,,,,,,,,,,,,,,,,
634,1,"HUGE!    GREAT BURQA DRIVING PROFESSORS - WOMEN ONLY - SAUDI ARABIA - (MEN DO NOT, DO NOT, TRY WEARING BURQA FOR TH… https://t.co/VoP0xGBBnT",,,,,,,,,,,,,,,,,,
635,3,"RT @the_hindu: Under reforms led by Crown Prince Mohammed bin Salman, the government is easing many of those restrictions, and also plans t…",,,,,,,,,,,,,,,,,,
636,3,"RT @the_hindu: Under reforms led by Crown Prince Mohammed bin Salman, the government is easing many of those restrictions, and also plans t…",,,,,,,,,,,,,,,,,,
637,3,"RT @the_hindu: Under reforms led by Crown Prince Mohammed bin Salman, the government is easing many of those restrictions, and also plans t…",,,,,,,,,,,,,,,,,,
638,3,"RT @the_hindu: Under reforms led by Crown Prince Mohammed bin Salman, the government is easing many of those restrictions, and also plans t…",,,,,,,,,,,,,,,,,,
639,3,"RT @the_hindu: Under reforms led by Crown Prince Mohammed bin Salman, the government is easing many of those restrictions, and also plans t…",,,,,,,,,,,,,,,,,,
640,3,"RT @the_hindu: Under reforms led by Crown Prince Mohammed bin Salman, the government is easing many of those restrictions, and also plans t…",,,,,,,,,,,,,,,,,,
641,3,"RT @the_hindu: Under reforms led by Crown Prince Mohammed bin Salman, the government is easing many of those restrictions, and also plans t…",,,,,,,,,,,,,,,,,,
642,3,"RT @the_hindu: Under reforms led by Crown Prince Mohammed bin Salman, the government is easing many of those restrictions, and also plans t…",,,,,,,,,,,,,,,,,,
643,3,"Under reforms led by Crown Prince Mohammed bin Salman, the government is easing many of those restrictions, and als… https://t.co/zT4L88f4Ka",,,,,,,,,,,,,,,,,,
644,0,"#Womendriving, #saudi <U+0D35><U+0D28><U+0D3F><U+0D24> <U+0D21><U+0D4D><U+0D30><U+0D48><U+0D35><U+0D3F><U+0D19><U+0D4D><U+200B>: <U+0D2A><U+0D30><U+0D3F><U+0D36><U+0D40><U+0D32><U+0D15><U+0D30><U+0D46> <U+0D38><U+0D1C><U+0D4D><U+0D1C><U+0D30><U+0D3E><U+0D15><U+0D4D><U+0D15><U+0D3E><U+0D7B> <U+0D30><U+0D3E><U+0D1C><U+0D4D><U+0D2F><U+0D3E><U+0D28><U+0D4D><U+0D24><U+0D30> <U+0D38><U+0D4D><U+200B><U+0D25><U+0D3E><U+0D2A><U+0D28><U+0D02> <U+0D35><U+0D30><U+0D41><U+0D28><U+0D4D><U+0D28><U+0D41> https://t.co/5TUSKEMbJK",,,,,,,,,,,,,,,,,,
645,0,RT @Ayaan: Sharia strips women of their rights and children in Saudi Arabia https://t.co/BviOlHd9cN,,,,,,,,,,,,,,,,,,
646,1,"RT @RojerAils: HUGE!    GREAT BURQA DRIVING PROFESSORS - WOMEN ONLY - SAUDI ARABIA - (MEN DO NOT, DO NOT, TRY WEARING BURQA FOR THESE POSIT…",,,,,,,,,,,,,,,,,,
647,1,@DJ_Funk_Oswald @vicenews Well there's one guy - mohammed bin salman - who is a young guy and has overseen the Yeme… https://t.co/FkVSxCn7jT,,,,,,,,,,,,,,,,,,
648,1,@v_spelldem @vicenews Well there's one guy - mohammed bin salman - who is a young guy and has overseen the Yemen bo… https://t.co/xdaa4qYCV1,,,,,,,,,,,,,,,,,,
649,2,"RT @The_NewArab: Women's driving ban lifted, cinema ban lifted - here are Saudi Arabia's top ten reforms for 2017 https://t.co/fn9hVcjx2m",,,,,,,,,,,,,,,,,,
650,2,"RT @The_NewArab: Women's driving ban lifted, cinema ban lifted - here are Saudi Arabia's top ten reforms for 2017 https://t.co/fn9hVcjx2m",,,,,,,,,,,,,,,,,,
651,2,"Women's driving ban lifted, cinema ban lifted - here are Saudi Arabia's top ten reforms for 2017 https://t.co/fn9hVcjx2m",,,,,,,,,,,,,,,,,,
652,1,"HUGE!    GREAT BURQA DRIVING PROFESSORS - WOMEN ONLY - SAUDI ARABIA - (MEN DO NOT, DO NOT, TRY WEARING BURQA FOR TH… https://t.co/XG9M3TrhOX",,,,,,,,,,,,,,,,,,
653,1,"HUGE!    GREAT BURQA DRIVING PROFESSORS - WOMEN ONLY - SAUDI ARABIA - (MEN DO NOT, DO NOT, TRY WEARING BURQA FOR TH… https://t.co/27DVRD7vHo",,,,,,,,,,,,,,,,,,
654,0,RT @nbcsandiego: The crown prince is behind measures such as lifting a ban on women driving next year and bringing back concerts and other…,,,,,,,,,,,,,,,,,,
655,0,"@latimes Women driving?! Movie theaters??!! What next, staying up past your bedtime??!! Stay in yo' lane, Saudi Arabia.",,,,,,,,,,,,,,,,,,
656,0,RT @LaurenHashian: Driving forward... https://t.co/iL6mHREQPX <U+2764><U+FE0F>,,,,,,,,,,,,,,,,,,
657,0,Saudi Arabia to allow movie theaters for the first time in 35 years - women driving cars coming next. https://t.co/Dbu1ioHdrl,,,,,,,,,,,,,,,,,,
658,0,The crown prince is behind measures such as lifting a ban on women driving next year and bringing back concerts and… https://t.co/zBgxjY088T,,,,,,,,,,,,,,,,,,
659,0,RT @LaurenHashian: Driving forward... https://t.co/iL6mHREQPX <U+2764><U+FE0F>,,,,,,,,,,,,,,,,,,
660,1,Women driving? Movie theatres opening up? Sounds like Saudi Arabia is entering the roaring twenties,,,,,,,,,,,,,,,,,,
661,1,"HUGE!    GREAT BURQA DRIVING PROFESSORS - WOMEN ONLY - SAUDI ARABIA - (MEN DO NOT, DO NOT, TRY WEARING BURQA FOR TH… https://t.co/iOGHhGw6kW",,,,,,,,,,,,,,,,,,
662,-1,Wow! Women driving and now this? This ARAMCO Brat is baffled. What’s next Saudi?...legalizing bacon?! https://t.co/xbupLJNlus,,,,,,,,,,,,,,,,,,
663,0,@Jossfjh @GDouglasJones Try Saudi Arabia I heard women are finally driving,,,,,,,,,,,,,,,,,,
664,1,"HUGE!    GREAT BURQA DRIVING PROFESSORS - WOMEN ONLY - SAUDI ARABIA - (MEN DO NOT, DO NOT, TRY WEARING BURQA FOR TH… https://t.co/dHme3EeBEY",,,,,,,,,,,,,,,,,,
665,2,RT @FT: Loujain Alhathloul spent 73 days in jail for driving. Our interview with one of the leading campaigners for women’s right to drive…,,,,,,,,,,,,,,,,,,
666,2,RT @FT: Loujain Alhathloul spent 73 days in jail for driving. Our interview with one of the leading campaigners for women’s right to drive…,,,,,,,,,,,,,,,,,,
667,2,RT @FT: Loujain Alhathloul spent 73 days in jail for driving. Our interview with one of the leading campaigners for women’s right to drive…,,,,,,,,,,,,,,,,,,
668,1,"HUGE!    GREAT BURQA DRIVING PROFESSORS - WOMEN ONLY - SAUDI ARABIA - (MEN DO NOT, DO NOT, TRY WEARING BURQA FOR TH… https://t.co/mWCDJQmW1F",,,,,,,,,,,,,,,,,,
669,1,"#SaudiArabia upgraded to version 2.0 with these new features
1- Women Driving <U+2714>
2- Women Music Concert <U+2714>
3- Women e… https://t.co/Mq3OyzKVCu",,,,,,,,,,,,,,,,,,
670,2,RT @FT: Loujain Alhathloul spent 73 days in jail for driving. Our interview with one of the leading campaigners for women’s right to drive…,,,,,,,,,,,,,,,,,,
671,1,Saudi is finally getting our first ever movie theater <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD> so much progress happening with women driving and then con… https://t.co/1LIwuXfzJH,,,,,,,,,,,,,,,,,,
672,0,"Movies in Saudi for the 1st time in 35-yrs, women driving cars &amp; no head scarfs, Yemini Blockade, Saudi Coup = FLYN… https://t.co/Pk2slVQdUb",,,,,,,,,,,,,,,,,,
673,1,"HUGE!    GREAT BURQA DRIVING PROFESSORS - WOMEN ONLY - SAUDI ARABIA - (MEN DO NOT, DO NOT, TRY WEARING BURQA FOR TH… https://t.co/KU08QHz0bp",,,,,,,,,,,,,,,,,,
674,-1,"Nuclear Reactors in the Desert = Movie Theaters in Saudi , Women Driving, No Head Scarfs! QUID PRO QUO? You Betcha! https://t.co/rRROXXZ8wh",,,,,,,,,,,,,,,,,,
675,-1,RT @BBCBreaking: Saudi Arabia's King Salman issues an order allowing women to be given driving licences - state media https://t.co/ggLFKIVr…,,,,,,,,,,,,,,,,,,
676,0,"He is against women driving (he was) : https://t.co/SAED0hRGM5
He is banned from the UK: https://t.co/c3780c9Ifj
No… https://t.co/RPt0YWFLdF",,,,,,,,,,,,,,,,,,
677,1,"HUGE!    GREAT BURQA DRIVING PROFESSORS - WOMEN ONLY - SAUDI ARABIA - (MEN DO NOT, DO NOT, TRY WEARING BURQA FOR TH… https://t.co/RFHZGDQNmz",,,,,,,,,,,,,,,,,,
678,2,RT @FT: Loujain Alhathloul spent 73 days in jail for driving. Our interview with one of the leading campaigners for women’s right to drive…,,,,,,,,,,,,,,,,,,
679,0,"RT @ManikaRaikwar: AP reports Saudi Arabia announces that movie theaters will open in the kingdom next year, for the first time in more tha…",,,,,,,,,,,,,,,,,,
680,0,"#Saudi women have spent $3.1m to obtain #driving licences abroad
https://t.co/HPUQ4Qe8E4",,,,,,,,,,,,,,,,,,
681,1,"HUGE!    GREAT BURQA DRIVING PROFESSORS - WOMEN ONLY - SAUDI ARABIA - (MEN DO NOT, DO NOT, TRY WEARING BURQA FOR TH… https://t.co/Nhhi2n6p9p",,,,,,,,,,,,,,,,,,
682,0,"RT @MamdouhNAC: First Saudi Arabia lifts the ban on women driving, then it allowed live concert performances last month and now it is going…",,,,,,,,,,,,,,,,,,
683,0,"First Saudi Arabia lifts the ban on women driving, then it allowed live concert performances last month and now it… https://t.co/T7m92IX1hK",,,,,,,,,,,,,,,,,,
684,0,Didn’t Saudi just allow women to start driving too? They gotta catch up.,,,,,,,,,,,,,,,,,,
685,0,"First Saudi Arabia lifts the ban on women driving, then it allowed live concert performances last month and now it… https://t.co/CvDBVjc3nT",,,,,,,,,,,,,,,,,,
686,1,"HUGE!    GREAT BURQA DRIVING PROFESSORS - WOMEN ONLY - SAUDI ARABIA - (MEN DO NOT, DO NOT, TRY WEARING BURQA FOR TH… https://t.co/ZmQ1KwFMoC",,,,,,,,,,,,,,,,,,
687,1,You want Saudi Arabia to catch up with the 21st century but you make fun when they allow basic crap like women driv… https://t.co/NXfvHnNu12,,,,,,,,,,,,,,,,,,
688,0,Women Driving Ban Lifted: What Is Happening In Saudi Arabia? https://t.co/8lu6sjGRtA via @YouTube,,,,,,,,,,,,,,,,,,
689,0,"@IAmKateSteinle @kkkkkkkkk201293 @JodieDonaghy1 @AP Even if it is sharia law.
It can be interpreted in many ways.
F… https://t.co/kevRNCN9Hr",,,,,,,,,,,,,,,,,,
690,0,@Baderonpa @PouetB @AP seems like you're mad that women will be driving in Saudi Arabia.,,,,,,,,,,,,,,,,,,
691,0,"@Cinemas, Women Driving, WhatsApp Calls: @Bans That Saudi Arabia Lifted Recently https://t.co/45d8sxy5XE https://t.co/P2QJZUduqz",,,,,,,,,,,,,,,,,,
692,2,Pretty sure banning women from driving and watching cinema is not banned in any religion. Glad Saudi Arabia is tran… https://t.co/8gCyU9ccyo,,,,,,,,,,,,,,,,,,
693,-3,@ASD_ALD @2015Stalog17 @AP Sorry but Saudi Arabia is still one of the worst countries for women. BACKWARD. https://t.co/VhHlKdk2Dm,,,,,,,,,,,,,,,,,,
694,0,"First, Hay2a authorities were out, then women's driving license aaaaaand now movie theaters/cinema is finally allowed in Saudi Arabia. NEXT!",,,,,,,,,,,,,,,,,,
695,1,"HUGE!    GREAT BURQA DRIVING PROFESSORS - WOMEN ONLY - SAUDI ARABIA - (MEN DO NOT, DO NOT, TRY WEARING BURQA FOR TH… https://t.co/vmHzTPfS9e",,,,,,,,,,,,,,,,,,
696,-1,"RT @mitch_hamalwa: Saudi Arabia is really progressing, the women driving thing, arresting those corrupt princes and now this <ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F> https://t.…",,,,,,,,,,,,,,,,,,
697,-1,"Saudi Arabia is really progressing, the women driving thing, arresting those corrupt princes and now this <ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F> https://t.co/FxzmGdUuXh",,,,,,,,,,,,,,,,,,
698,-1,#<U+0627><U+0644><U+0633><U+064A><U+0646><U+0645><U+0627>_<U+0641><U+064A>_<U+0627><U+0644><U+0633><U+0639><U+0648><U+062F><U+064A><U+0647> Saudi Arabia has come a long way from Desert land to skyscrapers from men driving only country… https://t.co/kkyqNt532L,,,,,,,,,,,,,,,,,,
699,0,"RT @ManikaRaikwar: AP reports Saudi Arabia announces that movie theaters will open in the kingdom next year, for the first time in more tha…",,,,,,,,,,,,,,,,,,
700,0,2017 is really Saudi Arabia’s year. They collectively did a lot of unlearning this year. From lifting the ban prohi… https://t.co/pTCKFWbDF4,,,,,,,,,,,,,,,,,,
701,-1,"What a time to be Saudi.

MBS ruthless
Women driving cars 
And now Akhi Abdurrahman can watch Black Panther next year in Riyadh. Mad ting! <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",,,,,,,,,,,,,,,,,,
702,1,RT @viitvdotcom: #MBS reform in #Saudi Arabia : cinemas to open first time in 35 years. Multiplexes to open by March 2018; by 2030 there wi…,,,,,,,,,,,,,,,,,,
703,-1,Saudi Arabia king Salman is a mad king after women driving license now beginning of 2018 Cinemas will starts. Salma… https://t.co/YRkVT8ostk,,,,,,,,,,,,,,,,,,
704,0,"Saudi Arabia now allows women to drive.
Saudi Arabia is installing cinemas
Saudi Arabia is responsible for starvati… https://t.co/udVoG5cWn4",,,,,,,,,,,,,,,,,,
705,2,Mind blowing reforms in Saudi: Cinema is allowed in public! This is on top of that earlier permission for Women dri… https://t.co/8aEqufjFbO,,,,,,,,,,,,,,,,,,
706,0,"<U+0645><U+062F><U+0627><U+062E><U+0644><U+062A><U+064A> <U+0641><U+064A> #<U+0642><U+0646><U+0627><U+0629>_<U+0627><U+0644><U+0622><U+0646> <U+0628><U+062E><U+0635><U+0648><U+0635> <U+0642><U+064A><U+0627><U+062F><U+0629> <U+0627><U+0644><U+0645><U+0631><U+0623><U+0629> <U+0648><U+0623><U+062B><U+0631><U+0647><U+0627> <U+0641><U+064A> <U+062A><U+0646><U+0645><U+064A><U+0629> <U+0627><U+0644><U+0627><U+0642><U+062A><U+0635><U+0627><U+062F> <U+0627><U+0644><U+0633><U+064A><U+0627><U+062D><U+064A>

https://t.co/fJ7wIGNluM",,,,,,,,,,,,,,,,,,
707,1,#MBS reform in #Saudi Arabia : cinemas to open first time in 35 years. Multiplexes to open by March 2018; by 2030 t… https://t.co/sqExCuMoPW,,,,,,,,,,,,,,,,,,
708,0,"WORLD | Saudi Arabia to allow for movie theaters starting in early 2018, follows lifting of ban on women driving",,,,,,,,,,,,,,,,,,
709,0,"RT @ManikaRaikwar: AP reports Saudi Arabia announces that movie theaters will open in the kingdom next year, for the first time in more tha…",,,,,,,,,,,,,,,,,,
710,0,"RT @ManikaRaikwar: AP reports Saudi Arabia announces that movie theaters will open in the kingdom next year, for the first time in more tha…",,,,,,,,,,,,,,,,,,
711,1,"Liking women driving, cinemas reopening will be held up as an example of Mohammed bin Salman's 'reformist' agenda.… https://t.co/Op5UkBst1G",,,,,,,,,,,,,,,,,,
712,1,"HUGE!    GREAT BURQA DRIVING PROFESSORS - WOMEN ONLY - SAUDI ARABIA - (MEN DO NOT, DO NOT, TRY WEARING BURQA FOR TH… https://t.co/s4jfLDkMbG",,,,,,,,,,,,,,,,,,
713,0,"RT @ManikaRaikwar: AP reports Saudi Arabia announces that movie theaters will open in the kingdom next year, for the first time in more tha…",,,,,,,,,,,,,,,,,,
714,0,"AP reports Saudi Arabia announces that movie theaters will open in the kingdom next year, for the first time in mor… https://t.co/JzO4zt5h0F",,,,,,,,,,,,,,,,,,
715,1,"HUGE!    GREAT BURQA DRIVING PROFESSORS - WOMEN ONLY - SAUDI ARABIA - (MEN DO NOT, DO NOT, TRY WEARING BURQA FOR TH… https://t.co/SgAVam6BGe",,,,,,,,,,,,,,,,,,
716,1,"HUGE!    GREAT BURQA DRIVING PROFESSORS - WOMEN ONLY - SAUDI ARABIA - (MEN DO NOT, DO NOT, TRY WEARING BURQA FOR TH… https://t.co/GLWYTs3pSs",,,,,,,,,,,,,,,,,,
717,1,"HUGE!    GREAT BURQA DRIVING PROFESSORS - WOMEN ONLY - SAUDI ARABIA - (MEN DO NOT, DO NOT, TRY WEARING BURQA FOR TH… https://t.co/mvdkcO5tMI",,,,,,,,,,,,,,,,,,
718,1,"HUGE!    GREAT BURQA DRIVING PROFESSORS - WOMEN ONLY - SAUDI ARABIA - (MEN DO NOT, DO NOT, TRY WEARING BURQA FOR TH… https://t.co/HneCiTIyVG",,,,,,,,,,,,,,,,,,
719,3,"Abolishing The Ban On Saudi Women Driving Is Great, But What About Male Guardianship Laws? - #inspire #empower... https://t.co/iWDxEDsYAV",,,,,,,,,,,,,,,,,,
720,1,"HUGE!    GREAT BURQA DRIVING PROFESSORS - WOMEN ONLY - SAUDI ARABIA - (MEN DO NOT, DO NOT, TRY WEARING BURQA FOR TH… https://t.co/4cu2zFKy5d",,,,,,,,,,,,,,,,,,
